Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Swap,Facade
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/2499-12475,"52 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,kurucesme,2499-12475,16/08/2025,For Sale,Apartment,1 + 1,1.0,"52 m2 
/ 45 m2",10 Storey,5,1 at Age,Central Heating (Share Meter),Not Available,Condominium,Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/109159-574,"45 Square Meters Apartment For Sale in Buca, Izmir",2.425.000 TRY,2425000.0,adatepe,109159-574,23/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",3 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/143819-162,"120 Square Meters Apartment For Sale in Buca, Izmir",4.200.000 TRY,4200000.0,yigitler,143819-162,14/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 110 m2",4 Storey,2,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,West
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/111716-1428,"280 Square Meters Apartment For Sale in Buca, Izmir",6.700.000 TRY,6700000.0,yaylacik,111716-1428,16/10/2025,For Sale,Apartment,5 + 1,2.0,"280 m2 
/ 240 m2",5 Storey,Raised Ground,20 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/146376-77,"160 Square Meters Apartment For Sale in Buca, Izmir",6.850.000 TRY,6850000.0,yesilbaglar,146376-77,25/09/2025,For Sale,Apartment,3 + 1,2.0,"160 m2 
/ 140 m2",8 Storey,4,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/125876-2708,"100 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,efeler,125876-2708,30/09/2025,For Sale,Apartment,3 + 1,1.0,"100 m2 
/ 85 m2",4 Storey,3,30 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/159621-44,"100 Square Meters Apartment For Sale in Buca, Izmir",2.725.000 TRY,2725000.0,goksu,159621-44,17/10/2025,For Sale,Apartment,3 + 1,1.0,"100 m2 
/ 95 m2",4 Storey,Penthouse,29 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/142618-350,"55 Square Meters Apartment For Sale in Buca, Izmir",2.415.000 TRY,2415000.0,yaylacik,142618-350,15/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",5 Storey,Middle,4 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/68864-2602,"135 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,dumlupinar,68864-2602,20/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 125 m2",4 Storey,3,30 at Age,No Heating,Available,Condominium,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/129980-904,"55 Square Meters Apartment For Sale in Buca, Izmir",3.050.000 TRY,3050000.0,yaylacik,129980-904,11/09/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 48 m2",9 Storey,9,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/mustakil-ev/104396-428,"90 Square Meters Detached House For Sale in Buca, Izmir",14.500.000 TRY,14500000.0,vali-rahmi-bey,104396-428,06/10/2025,For Sale,Detached House,2 + 1,1.0,"90 m2 
/ 85 m2",1 Storey,,60 at Age,Combi Boiler,Available,Freehold Title Deed,,Empty,,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/154139-29,"60 Square Meters Apartment For Sale in Buca, Izmir",2.680.000 TRY,2680000.0,yesilbaglar,154139-29,02/10/2025,For Sale,Apartment,2 + 0,1.0,"60 m2 
/ 55 m2",2 Storey,Raised Ground,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/104396-442,"55 Square Meters Apartment For Sale in Buca, Izmir",2.825.000 TRY,2825000.0,hurriyet,104396-442,18/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,1,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/153834-60,"90 Square Meters Apartment For Sale in Buca, Izmir",5.950.000 TRY,5950000.0,izkent,153834-60,19/09/2025,For Sale,Apartment,2 + 1,,"90 m2 
/ 70 m2",9 Storey,8,New Property,Central Heating (Share Meter),Not Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/126264-2372,"140 Square Meters Apartment For Sale in Buca, Izmir",6.200.000 TRY,6200000.0,kozagac,126264-2372,15/09/2025,For Sale,Apartment,3 + 0,1.0,"140 m2 
/ 125 m2",10 Storey,Middle,19 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/0-45283900,"60 Square Meters Apartment For Sale in Buca, Izmir",1.800.000 TRY,1800000.0,adatepe,0-45283900,02/10/2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 55 m2",4 Storey,2,2 at Age,Gas Stove,Not Available,Floor Easement,Furnished,Empty,No,North
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/151862-59,"65 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,ataturk,151862-59,10/09/2025,For Sale,Apartment,2 + 1,1.0,"65 m2 
/ 60 m2",3 Storey,Raised Ground,New Property,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/147679-109,"50 Square Meters Apartment For Sale in Buca, Izmir",2.585.000 TRY,2585000.0,ataturk,147679-109,19/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",2 Storey,2,3 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/37745-1918,"120 Square Meters Apartment For Sale in Buca, Izmir",3.850.000 TRY,3850000.0,buca-koop,37745-1918,08/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 117 m2",8 Storey,1,25 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-dicle-satilik/daire/70723-6787,"105 Square Meters Apartment For Sale in Buca, Izmir",6.250.000 TRY,6250000.0,dicle,70723-6787,29/09/2025,For Sale,Apartment,3 + 1,1.0,"105 m2 
/ 95 m2",4 Storey,4,3 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/129980-836,"80 Square Meters Apartment For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,yaylacik,129980-836,02/10/2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",5 Storey,3,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/103185-522,"130 Square Meters Apartment For Sale in Buca, Izmir",5.100.000 TRY,5100000.0,ataturk,103185-522,08/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",3 Storey,Top,24 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/150731-9,"110 Square Meters Apartment For Sale in Buca, Izmir",1.410.000 TRY,1410000.0,adatepe,150731-9,18/10/2025,For Sale,Apartment,2 + 1,1.0,"110 m2 
/ 90 m2",4 Storey,2,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/144360-89,"55 Square Meters Apartment For Sale in Buca, Izmir",1.200.000 TRY,1200000.0,kurucesme,144360-89,18/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",6 Storey,1,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/151855-86,"115 Square Meters Apartment For Sale in Buca, Izmir",3.250.000 TRY,3250000.0,hurriyet,151855-86,08/10/2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 110 m2",3 Storey,3,31 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/124964-1798,"150 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,kozagac,124964-1798,14/10/2025,For Sale,Apartment,3 + 1,1.0,"150 m2 
/ 140 m2",5 Storey,2,7 at Age,Combi Boiler,Available,Condominium,,Empty,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/158425-33,"140 Square Meters Apartment For Sale in Buca, Izmir",6.500.000 TRY,6500000.0,ataturk,158425-33,18/09/2025,For Sale,Apartment,3 + 1,2.0,"140 m2 
/ 130 m2",7 Storey,7,15 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/mustakil-ev/116537-696,"110 Square Meters Detached House For Sale in Buca, Izmir",15.000.000 TRY,15000000.0,goksu,116537-696,20/10/2025,For Sale,Detached House,2 + 1,1.0,"110 m2 
/ 100 m2",4 Storey,Garden,26 at Age,Combi Boiler,Available,Freehold Title Deed,Not Furnished,Owner,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/149571-110,"45 Square Meters Apartment For Sale in Buca, Izmir",2.800.000 TRY,2800000.0,kurucesme,149571-110,23/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",3 Storey,2,6 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/143778-34,"47 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,camlikule,143778-34,17/09/2025,For Sale,Apartment,1 + 1,1.0,"47 m2 
/ 40 m2",7 Storey,1,New Property,Underfloor Heating,Available,Floor Easement,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/bina/159303-103,"120 Square Meters Building For Sale in Buca, Izmir",7.250.000 TRY,7250000.0,yildiz,159303-103,06/10/2025,For Sale,Building,2 + 1,1.0,"120 m2 
/ 100 m2",2 Storey,,20 at Age,No Heating,Not Available,Shared Deed,Not Furnished,Tenanted,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/150731-26,"58 Square Meters Apartment For Sale in Buca, Izmir",1.310.000 TRY,1310000.0,ataturk,150731-26,20/10/2025,For Sale,Apartment,1 + 1,1.0,"58 m2 
/ 55 m2",4 Storey,1,New Property,Air Conditioning,Available,Floor Easement,Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/32025-201,"70 Square Meters Apartment For Sale in Buca, Izmir",3.125.000 TRY,3125000.0,kurucesme,32025-201,23/10/2025,For Sale,Apartment,2 + 0,1.0,"70 m2 
/ 65 m2",2 Storey,2,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/143819-139,"55 Square Meters Apartment For Sale in Buca, Izmir",3.120.000 TRY,3120000.0,adatepe,143819-139,14/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",5 Storey,4,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,South
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/149942-3,"55 Square Meters Apartment For Sale in Buca, Izmir",3.550.000 TRY,3550000.0,yaylacik,149942-3,31/07/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",15 Storey,9,New Property,Central Heating (Share Meter),Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/158709-40,"90 Square Meters Apartment For Sale in Buca, Izmir",2.610.000 TRY,2610000.0,kozagac,158709-40,23/10/2025,For Sale,Apartment,2 + 1,2.0,"90 m2 
/ 80 m2",5 Storey,3,1 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/159783-51,"45 Square Meters Apartment For Sale in Buca, Izmir",3.170.000 TRY,3170000.0,kozagac,159783-51,22/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",4 Storey,4,4 at Age,Combi Boiler,Available,Condominium,Furnished,Tenanted,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/63598-267,"100 Square Meters Apartment For Sale in Buca, Izmir",2.600.000 TRY,2600000.0,ataturk,63598-267,21/09/2025,For Sale,Apartment,2 + 1,1.0,"100 m2 
/ 88 m2",3 Storey,Middle,35 at Age,Air Conditioning,Not Available,Shared Deed,Not Furnished,Owner,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/64940-2,"186 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,firat,64940-2,07/10/2025,For Sale,Apartment,3 + 1,1.0,"186 m2 
/ 154 m2",4 Storey,2,20 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,No,South
https://www.hepsiemlak.com/en/izmir-buca-murathan-satilik/mustakil-ev/9709-5026,"150 Square Meters Detached House For Sale in Buca, Izmir",6.500.000 TRY,6500000.0,murathan,9709-5026,12/09/2025,For Sale,Detached House,3 + 1,1.0,"150 m2 
/ 90 m2",2 Storey,,40 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,Empty,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/130639-207,"101 Square Meters Apartment For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,yesilbaglar,130639-207,18/10/2025,For Sale,Apartment,3 + 1,2.0,"101 m2 
/ 92 m2",10 Storey,8,New Property,Combi Boiler,Not Available,Floor Easement,Not Furnished,Empty,No,"North, West"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/6425-4662,"115 Square Meters Apartment For Sale in Buca, Izmir",3.350.000 TRY,3350000.0,hurriyet,6425-4662,19/09/2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 100 m2",5 Storey,3,43 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,North
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/139799-952,"155 Square Meters Apartment For Sale in Buca, Izmir",7.799.000 TRY,7799000.0,yigitler,139799-952,02/10/2025,For Sale,Apartment,3 + 1,2.0,"155 m2 
/ 148 m2",3 Storey,Middle,9 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/140664-140,"40 Square Meters Apartment For Sale in Buca, Izmir",2.600.000 TRY,2600000.0,kurucesme,140664-140,10-10-2025,For Sale,Apartment,1 + 1,1.0,"40 m2 
/ 35 m2",2 Storey,1.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,East
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/159840-4,"60 Square Meters Apartment For Sale in Buca, Izmir",4.200.000 TRY,4200000.0,izkent,159840-4,31-07-2025,For Sale,Apartment,2 + 1,1.0,"60 m2 
/ 45 m2",9 Storey,6.,New Property,Central Heating (Share Meter),Available,Floor Easement,Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/70103-1118,"130 Square Meters Apartment For Sale in Buca, Izmir",4.950.000 TRY,4950000.0,baris,70103-1118,09-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 125 m2",4 Storey,Middle,32 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/148947-93,"80 Square Meters Apartment For Sale in Buca, Izmir",2.300.000 TRY,2300000.0,izkent,148947-93,14-10-2025,For Sale,Apartment,1 + 1,1.0,"80 m2 
/ 75 m2",4 Storey,3.,30 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/112706-7784,"120 Square Meters Apartment For Sale in Buca, Izmir",4.975.000 TRY,4975000.0,yaylacik,112706-7784,15-10-2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 101 m2",8 Storey,7.,20 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/82933-216,"80 Square Meters Apartment For Sale in Buca, Izmir",3.550.000 TRY,3550000.0,hurriyet,82933-216,09-10-2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",3 Storey,3.,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/161256-18,"145 Square Meters Apartment For Sale in Buca, Izmir",6.150.000 TRY,6150000.0,camlikule,161256-18,27-09-2025,For Sale,Apartment,3 + 1,2.0,"145 m2 
/ 135 m2",8 Storey,8.,5 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/163372-4,"155 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,menderes,163372-4,22-10-2025,For Sale,Apartment,3 + 1,1.0,"155 m2 
/ 115 m2",3 Storey,3.,31 at Age,Combi Boiler,Not Available,Condominium,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/139799-344,"130 Square Meters Apartment For Sale in Buca, Izmir",4.849.000 TRY,4849000.0,baris,139799-344,24-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 119 m2",3 Storey,2.,27 at Age,Combi Boiler,Available,Condominium,Not Furnished,,No,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/63598-277,"80 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,kurucesme,63598-277,22-10-2025,For Sale,Apartment,2 + 1,1.0,"80 m2 
/ 75 m2",5 Storey,3.,10 at Age,Combi Boiler,Available,Floor Easement,,Owner,No,South
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/15356-5997,"130 Square Meters Apartment For Sale in Buca, Izmir",3.400.000 TRY,3400000.0,mustafa-kemal,15356-5997,20-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 117 m2",4 Storey,2.,27 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/bina/32982-4584,"136 Square Meters Building For Sale in Buca, Izmir",14.250.000 TRY,14250000.0,efeler,32982-4584,18-09-2025,For Sale,Building,2 + 1,1.0,"136 m2 
/ 98 m2",4 Storey,,50 at Age,Combi Boiler,Not Available,Floor Easement,Not Furnished,Tenanted,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/83461-615,"70 Square Meters Apartment For Sale in Buca, Izmir",2.300.000 TRY,2300000.0,hurriyet,83461-615,06-10-2025,For Sale,Apartment,2 + 1,1.0,"70 m2 
/ 65 m2",5 Storey,5.,31 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/109159-570,"65 Square Meters Apartment For Sale in Buca, Izmir",3.675.000 TRY,3675000.0,adatepe,109159-570,23-10-2025,For Sale,Apartment,1 + 1,1.0,"65 m2 
/ 60 m2",17 Storey,3.,New Property,Central Heating (Share Meter),Available,Condominium,Furnished,Tenanted,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/141959-380,"135 Square Meters Apartment For Sale in Buca, Izmir",3.375.000 TRY,3375000.0,firat,141959-380,17-10-2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 100 m2",8 Storey,8.,25 at Age,Combi Boiler,Available,Floor Easement,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/152216-103,"130 Square Meters Apartment For Sale in Buca, Izmir",6.200.000 TRY,6200000.0,ataturk,152216-103,19-10-2025,For Sale,Apartment,3 + 1,2.0,"130 m2 
/ 115 m2",3 Storey,3.,New Property,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/126264-2412,"120 Square Meters Apartment For Sale in Buca, Izmir",4.490.000 TRY,4490000.0,hurriyet,126264-2412,14-10-2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 95 m2",3 Storey,2.,23 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/148947-75,"75 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,yaylacik,148947-75,14-10-2025,For Sale,Apartment,2 + 1,1.0,"75 m2 
/ 70 m2",4 Storey,3.,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/160390-69,"90 Square Meters Apartment For Sale in Buca, Izmir",4.000.000 TRY,4000000.0,inonu,160390-69,23-10-2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 75 m2",2 Storey,2.,New Property,Gas Stove,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/bina/152585-40,"97 Square Meters Building For Sale in Buca, Izmir",9.000.000 TRY,9000000.0,goksu,152585-40,17-10-2025,For Sale,Building,2 + 1,2.0,"97 m2 
/ 95 m2",2 Storey,,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/130322-309,"75 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,dumlupinar,130322-309,03-10-2025,For Sale,Apartment,2 + 0,1.0,"75 m2 
/ 65 m2",4 Storey,4.,5 at Age,Air Conditioning,Available,Condominium,Not Furnished,Empty,No,
